season,week,celebrity_name,s_share_mean,s_share_std,s_share_p10,s_share_p50,s_share_p90
34,4,Whitney Leavitt,0.07762785353981042,0.023792420089434444,0.058593917468262854,0.07762785353981042,0.09666178961135796
34,4,Dylan Efron,0.1219219062254127,0.0020639418901992196,0.12027075271325333,0.1219219062254127,0.12357305973757207
34,5,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,5,Danielle Fishel,0.04967516363829676,0.0028021161076717677,0.04743347075215934,0.04967516363829676,0.051916856524434174
34,5,Elaine Hendrix,0.09904289324629122,0.008895477067302038,0.09192651159244959,0.09904289324629122,0.10615927490013284
34,5,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,5,Jordan Chiles,0.08433238152110023,0.009813396070656746,0.07648166466457483,0.08433238152110023,0.09218309837762563
34,5,Andy Richter,0.04869721682100141,0.01627780030358769,0.035674976578131255,0.04869721682100141,0.06171945706387156
34,5,Robert Irwin,0.2045720326187236,0.024086035887972604,0.18530320390834548,0.2045720326187236,0.22384086132910166
34,5,Hilaria Baldwin,0.05291831056460535,0.0034183746968524595,0.050183610807123386,0.05291831056460535,0.05565301032208732
34,5,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,5,Scott Hoying,0.06622134018135997,0.029774444950377767,0.04240178422105775,0.06622134018135997,0.09004089614166218
34,5,Alix Earle,0.10753323118263314,0.0064104923418708895,0.10240483730913644,0.10753323118263314,0.11266162505612985
34,5,Jen Affleck,0.0713505301118231,0.0006146724823488312,0.07085879212594404,0.0713505301118231,0.07184226809770218
34,5,Whitney Leavitt,0.08308930446293414,0.023452028295688928,0.064327681826383,0.08308930446293414,0.10185092709948529
34,5,Dylan Efron,0.1325675956512311,0.004153549953882882,0.12924475568812482,0.1325675956512311,0.13589043561433742
34,6,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,6,Danielle Fishel,0.05687098205965569,0.00385254003899637,0.05378895002845859,0.05687098205965569,0.05995301409085279
34,6,Elaine Hendrix,0.10778980193642046,0.007702555270095945,0.1016277577203437,0.10778980193642046,0.11395184615249722
34,6,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,6,Jordan Chiles,0.09936121715192237,0.008133394137326666,0.09285450184206104,0.09936121715192237,0.10586793246178369
34,6,Andy Richter,0.04539317223215911,0.014621037607042435,0.03369634214652516,0.04539317223215911,0.05709000231779306
34,6,Robert Irwin,0.2172692754791049,0.02755583741743467,0.19522460554515716,0.2172692754791049,0.23931394541305265
34,6,Hilaria Baldwin,0.0,0.0,0.0,0.0,0.0
34,6,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,6,Scott Hoying,0.06039413511645283,0.024164405831850998,0.04106261045097203,0.06039413511645283,0.07972565978193363
34,6,Alix Earle,0.11385435152535343,0.005431006014292389,0.10950954671391952,0.11385435152535343,0.11819915633678735
34,6,Jen Affleck,0.07198638355462697,0.0003694987783510392,0.07169078453194615,0.07198638355462697,0.07228198257730781
34,6,Whitney Leavitt,0.09761528420602322,0.023325464779416126,0.07895491238249033,0.09761528420602322,0.11627565602955613
34,6,Dylan Efron,0.129465396738281,0.003271175741540608,0.12684845614504853,0.129465396738281,0.1320823373315135
34,7,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,7,Danielle Fishel,0.0563999539105526,0.003999072072889166,0.05320069625224127,0.0563999539105526,0.059599211568863934
34,7,Elaine Hendrix,0.10435029857584363,0.007591909662685546,0.0982767708456952,0.10435029857584363,0.11042382630599207
34,7,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,7,Jordan Chiles,0.10084784210288122,0.007487295016118792,0.0948580060899862,0.10084784210288122,0.10683767811577626
34,7,Andy Richter,0.042979776885948215,0.014066027341471905,0.031726955012770695,0.042979776885948215,0.05423259875912574
34,7,Robert Irwin,0.22637315452662063,0.031410356966236036,0.2012448689536318,0.22637315452662063,0.25150144009960945
34,7,Hilaria Baldwin,0.0,0.0,0.0,0.0,0.0
34,7,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,7,Scott Hoying,0.0444291981450259,0.015909279869368787,0.03170177424953086,0.0444291981450259,0.057156622040520924
34,7,Alix Earle,0.12026990026997886,0.00392052945973053,0.11713347670219443,0.12026990026997886,0.12340632383776327
34,7,Jen Affleck,0.07080675427035933,0.00048278262888988566,0.07042052816724742,0.07080675427035933,0.07119298037347124
34,7,Whitney Leavitt,0.10203279550619777,0.02306509235947944,0.08358072161861423,0.10203279550619777,0.12048486939378134
34,7,Dylan Efron,0.1315103258065919,0.004329362302102402,0.12804683596490996,0.1315103258065919,0.13497381564827382
34,8,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,8,Danielle Fishel,0.06207632775819305,0.005973730505772157,0.05729734335357532,0.06207632775819305,0.06685531216281078
34,8,Elaine Hendrix,0.11100432599322019,0.005586340201424199,0.10653525383208082,0.11100432599322019,0.11547339815435954
34,8,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,8,Jordan Chiles,0.10872195099619723,0.0053145052530387815,0.10447034679376621,0.10872195099619723,0.11297355519862826
34,8,Andy Richter,0.04736968179126388,0.0122560463086972,0.03756484474430612,0.04736968179126388,0.05717451883822164
34,8,Robert Irwin,0.23604323306780073,0.03471590361635929,0.2082705101747133,0.23604323306780073,0.26381595596088814
34,8,Hilaria Baldwin,0.0,0.0,0.0,0.0,0.0
34,8,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,8,Scott Hoying,0.0,0.0,0.0,0.0,0.0
34,8,Alix Earle,0.12819919342854547,0.0016327936678740412,0.12689295849424623,0.12819919342854547,0.12950542836284468
34,8,Jen Affleck,0.057119171673540636,0.0013096799553238246,0.05607142770928157,0.057119171673540636,0.058166915637799695
34,8,Whitney Leavitt,0.11027805862089907,0.021326078510974095,0.09321719581211979,0.11027805862089907,0.12733892142967834
34,8,Dylan Efron,0.1391880566703398,0.006735809775200649,0.13379940885017927,0.1391880566703398,0.14457670449050034
34,9,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,9,Danielle Fishel,0.05295860715830976,0.0018135839773385752,0.0515077399764389,0.05295860715830976,0.054409474340180626
34,9,Elaine Hendrix,0.11695855617316753,0.005963210718672042,0.11218798759822989,0.11695855617316753,0.12172912474810516
34,9,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,9,Jordan Chiles,0.11713587576900128,0.005346595458030352,0.112858599402577,0.11713587576900128,0.12141315213542557
34,9,Andy Richter,0.05148925361731977,0.012294835984064924,0.04165338483006783,0.05148925361731977,0.06132512240457171
34,9,Robert Irwin,0.2513517398589261,0.03709199040419839,0.2216781475355674,0.2513517398589261,0.2810253321822848
34,9,Hilaria Baldwin,0.0,0.0,0.0,0.0,0.0
34,9,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,9,Scott Hoying,0.0,0.0,0.0,0.0,0.0
34,9,Alix Earle,0.13780398995944443,0.0014210344882294862,0.13666716236886084,0.13780398995944443,0.13894081755002805
34,9,Jen Affleck,0.0,0.0,0.0,0.0,0.0
34,9,Whitney Leavitt,0.12114111498818558,0.0215143268274614,0.10392965352621647,0.12114111498818558,0.1383525764501547
34,9,Dylan Efron,0.15116086247564559,0.007634429094921319,0.14505331919970854,0.15116086247564559,0.15726840575158263
34,10,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,10,Danielle Fishel,0.0,0.0,0.0,0.0,0.0
34,10,Elaine Hendrix,0.12593002871385897,0.0059157060996576916,0.12119746383413282,0.12593002871385897,0.13066259359358512
34,10,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,10,Jordan Chiles,0.126108610429646,0.005292372323472946,0.12187471257086763,0.126108610429646,0.13034250828842434
34,10,Andy Richter,0.04617787845178589,0.011660750667261813,0.036849277917976445,0.04617787845178589,0.05550647898559534
34,10,Robert Irwin,0.264330724183531,0.03828501377098478,0.23370271316674318,0.264330724183531,0.29495873520031884
34,10,Hilaria Baldwin,0.0,0.0,0.0,0.0,0.0
34,10,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,10,Scott Hoying,0.0,0.0,0.0,0.0,0.0
34,10,Alix Earle,0.1476982343987458,0.0012233987293582688,0.14671951541525918,0.1476982343987458,0.14867695338223244
34,10,Jen Affleck,0.0,0.0,0.0,0.0,0.0
34,10,Whitney Leavitt,0.13077439075156688,0.021633615675091734,0.11346749821149349,0.13077439075156688,0.14808128329164028
34,10,Dylan Efron,0.15898013307086545,0.007440829723857623,0.15302746929177935,0.15898013307086545,0.16493279684995155
34,11,Corey Feldman,0.0,0.0,0.0,0.0,0.0
34,11,Danielle Fishel,0.0,0.0,0.0,0.0,0.0
34,11,Elaine Hendrix,0.13712226675613212,0.008217773344620954,0.13054804808043535,0.13712226675613212,0.1436964854318289
34,11,Baron Davis,0.0,0.0,0.0,0.0,0.0
34,11,Jordan Chiles,0.13808716006653307,0.007473919233430187,0.1321080246797889,0.13808716006653307,0.14406629545327723
34,11,Andy Richter,0.0,0.0,0.0,0.0,0.0
34,11,Robert Irwin,0.2807303828778831,0.037491233298352994,0.25073739623920066,0.2807303828778831,0.3107233695165655
34,11,Hilaria Baldwin,0.0,0.0,0.0,0.0,0.0
34,11,Lauren Jauregui,0.0,0.0,0.0,0.0,0.0
34,11,Scott Hoying,0.0,0.0,0.0,0.0,0.0
34,11,Alix Earle,0.16082668956866714,0.003198969380793379,0.15826751406403244,0.16082668956866714,0.16338586507330186
34,11,Jen Affleck,0.0,0.0,0.0,0.0,0.0
34,11,Whitney Leavitt,0.111719526783632,0.024157519691017544,0.09239351103081797,0.111719526783632,0.13104554253644604
34,11,Dylan Efron,0.17151397394715268,0.005556948351509106,0.1670684152659454,0.17151397394715268,0.17595953262835995
33,1,Tori Spelling,0.049359360461422516,0.008760354878605242,0.04235107655853832,0.049359360461422516,0.05636764436430671
33,1,Eric Roberts,0.05872136257841053,0.0002299746356242624,0.058537382869911114,0.05872136257841053,0.05890534228690994
33,1,Reginald VelJohnson,0.058056223853028374,0.005778279790119439,0.05343360002093282,0.058056223853028374,0.06267884768512393
33,1,Chandler Kinney,0.07363856522004601,0.0157384134591165,0.06104783445275281,0.07363856522004601,0.08622929598733921
33,1,Dwight Howard ,0.08897244249004688,0.020647326900957205,0.07245458096928112,0.08897244249004688,0.10549030401081264
33,1,Danny Amendola,0.07616968939944266,0.0035654233259337573,0.07331735073869565,0.07616968939944266,0.07902202806018965
33,1,Stephen Nedoroscik,0.07606696914038583,0.03597515587712447,0.04728684443868625,0.07606696914038583,0.1048470938420854
33,1,Ilona Maher,0.1112224790783016,0.00863223945387067,0.10431668751520506,0.1112224790783016,0.11812827064139815
33,1,Anna Delvey,0.041010028967145284,5.819755528151463e-05,0.040963470922920076,0.041010028967145284,0.0410565870113705
33,1,Brooks Nader,0.0645695634387807,0.00043626409849962383,0.064220552159981,0.0645695634387807,0.06491857471758039
33,1,Phaedra Parks,0.06232324002431584,0.001014461936234775,0.061511670475328024,0.06232324002431584,0.06313480957330367
33,1,Jenn Tran,0.05823285838274273,0.0037148400440275495,0.05526098634752069,0.05823285838274273,0.06120473041796477
33,1,Joey Graziadei,0.181657216965931,0.04115978382656359,0.14872938990468013,0.181657216965931,0.21458504402718187
33,2,Tori Spelling,0.046828487834134395,0.0090015064068271,0.03962728270867272,0.046828487834134395,0.05402969295959607
33,2,Eric Roberts,0.04821257759618558,0.0022090583957921697,0.04644533087955184,0.04821257759618558,0.04997982431281932
33,2,Reginald VelJohnson,0.04785744773257948,0.006740806667273242,0.04246480239876089,0.04785744773257948,0.05325009306639808
33,2,Chandler Kinney,0.0836124197438772,0.019306663903985485,0.06816708862068882,0.0836124197438772,0.09905775086706559
33,2,Dwight Howard ,0.09378988784842848,0.02218542288411711,0.07604154954113479,0.09378988784842848,0.11153822615572218
33,2,Danny Amendola,0.07739971828235484,0.0037718867184572402,0.07438220890758905,0.07739971828235484,0.08041722765712063
33,2,Stephen Nedoroscik,0.08027708990829581,0.03826101992563015,0.049668273967791686,0.08027708990829581,0.11088590584879993
33,2,Ilona Maher,0.11302527064249032,0.00898872717657493,0.10583428890123038,0.11302527064249032,0.12021625238375028
33,2,Anna Delvey,0.036137927094624156,0.000981991653581201,0.0353523337717592,0.036137927094624156,0.03692352041748912
33,2,Brooks Nader,0.06330454155596113,0.00011643068205173523,0.06321139701031975,0.06330454155596113,0.06339768610160251
33,2,Phaedra Parks,0.06332594146691983,0.0011528402074520508,0.062403669300958184,0.06332594146691983,0.06424821363288147
33,2,Jenn Tran,0.0551513988561012,0.004355768826557187,0.05166678379485545,0.0551513988561012,0.05863601391734695
33,2,Joey Graziadei,0.19107729143804764,0.042434089979165854,0.15713001945471494,0.19107729143804764,0.2250245634213803
33,3,Tori Spelling,0.03727649583430094,0.008816959224565064,0.030222928454648888,0.03727649583430094,0.04433006321395299
33,3,Eric Roberts,0.046264693496592096,0.002570558418871452,0.044208246761494936,0.046264693496592096,0.04832114023168926
33,3,Reginald VelJohnson,0.045210250068859814,0.006941066056438187,0.03965739722370927,0.045210250068859814,0.050763102914010365
33,3,Chandler Kinney,0.08864567508480312,0.021186852536410845,0.07169619305567443,0.08864567508480312,0.10559515711393179
33,3,Dwight Howard ,0.09218204333212301,0.021370904341033108,0.07508531985929652,0.09218204333212301,0.1092787668049495
33,3,Danny Amendola,0.07880212568692321,0.00373048404483773,0.07581773845105302,0.07880212568692321,0.08178651292279339
33,3,Stephen Nedoroscik,0.08255577769461724,0.03953761432092397,0.05092568623787806,0.08255577769461724,0.11418586915135641
33,3,Ilona Maher,0.1131489761000013,0.009200219245407974,0.10578880070367493,0.1131489761000013,0.12050915149632768
33,3,Anna Delvey,0.028548146080638756,0.0020981996672144888,0.026869586346867164,0.028548146080638756,0.030226705814410344
33,3,Brooks Nader,0.0647314964704444,2.292144122941625e-05,0.06471315931746088,0.0647314964704444,0.06474983362342794
33,3,Phaedra Parks,0.06338827869534927,0.0012676394429140467,0.062374167141018025,0.06338827869534927,0.0644023902496805
33,3,Jenn Tran,0.056622778947997034,0.0043036490195515475,0.0531798597323558,0.056622778947997034,0.06006569816363827
33,3,Joey Graziadei,0.20262326250734988,0.04318951751979683,0.16807164849151243,0.20262326250734988,0.23717487652318736
33,4,Tori Spelling,0.0,0.0,0.0,0.0,0.0
33,4,Eric Roberts,0.04193762958838387,0.004649835539977106,0.03821776115640219,0.04193762958838387,0.04565749802036556
33,4,Reginald VelJohnson,0.04124419058739469,0.008111283929980537,0.03475516344341026,0.04124419058739469,0.047733217731379125
33,4,Chandler Kinney,0.09604072896921682,0.020629253903403852,0.07953732584649374,0.09604072896921682,0.1125441320919399
33,4,Dwight Howard ,0.09734493853726878,0.019955224310735063,0.08138075908868073,0.09734493853726878,0.11330911798585684
33,4,Danny Amendola,0.08859067925923748,0.0043145329986372105,0.08513905286032772,0.08859067925923748,0.09204230565814725
33,4,Stephen Nedoroscik,0.09061568124289429,0.03965794208636463,0.05888932757380259,0.09061568124289429,0.122342034911986
33,4,Ilona Maher,0.12085671887795571,0.010165082415557934,0.11272465294550937,0.12085671887795571,0.12898878481040207
33,4,Anna Delvey,0.0,0.0,0.0,0.0,0.0
33,4,Brooks Nader,0.07174622151673041,0.00087893321721038,0.07104307494296211,0.07174622151673041,0.07244936809049872
33,4,Phaedra Parks,0.07038149075286834,0.0021903164314978005,0.0686292376076701,0.07038149075286834,0.0721337438980666
33,4,Jenn Tran,0.0635127579676656,0.005280642285062448,0.05928824413961564,0.0635127579676656,0.06773727179571556
33,4,Joey Graziadei,0.21772896270038397,0.04465179348258011,0.18200752791431987,0.21772896270038397,0.25345039748644804
33,5,Tori Spelling,0.0,0.0,0.0,0.0,0.0
33,5,Eric Roberts,0.0,0.0,0.0,0.0,0.0
33,5,Reginald VelJohnson,0.0,0.0,0.0,0.0,0.0
33,5,Chandler Kinney,0.10974727107319596,0.020800328793654566,0.09310700803827231,0.10974727107319596,0.12638753410811962
33,5,Dwight Howard ,0.1070925012812155,0.018694420140775325,0.09213696516859524,0.1070925012812155,0.12204803739383577
33,5,Danny Amendola,0.10002566396367488,0.005463286600945548,0.09565503468291843,0.10002566396367488,0.10439629324443131
33,5,Stephen Nedoroscik,0.10034533615814412,0.03848370922354513,0.069558368779308,0.10034533615814412,0.13113230353698022
33,5,Ilona Maher,0.13377663494219244,0.011233909227881582,0.12478950755988719,0.13377663494219244,0.14276376232449772
33,5,Anna Delvey,0.0,0.0,0.0,0.0,0.0
33,5,Brooks Nader,0.0613956363197628,0.00495235087381116,0.05743375562071387,0.0613956363197628,0.06535751701881173
33,5,Phaedra Parks,0.07998957410829247,0.003571555981237831,0.0771323293233022,0.07998957410829247,0.08284681889328273
33,5,Jenn Tran,0.07437578287823546,0.006553552856839166,0.06913294059276413,0.07437578287823546,0.0796186251637068
33,5,Joey Graziadei,0.2332515992752864,0.046203802617259676,0.19628855718147867,0.2332515992752864,0.2702146413690942
33,6,Tori Spelling,0.0,0.0,0.0,0.0,0.0
33,6,Eric Roberts,0.0,0.0,0.0,0.0,0.0
33,6,Reginald VelJohnson,0.0,0.0,0.0,0.0,0.0
33,6,Chandler Kinney,0.12281172046057029,0.02193334308568031,0.10526504599202605,0.12281172046057029,0.14035839492911456
33,6,Dwight Howard ,0.11886322957734688,0.0193199741835694,0.10340725023049135,0.11886322957734688,0.1343192089242024
33,6,Danny Amendola,0.1083458248677614,0.0061301910829426876,0.10344167200140725,0.1083458248677614,0.11324997773411555
33,6,Stephen Nedoroscik,0.10866274728982869,0.03807998764744194,0.07819875717187513,0.10866274728982869,0.13912673740778225
33,6,Ilona Maher,0.1371199750682616,0.012462562544783923,0.12714992503243447,0.1371199750682616,0.14709002510408872
33,6,Anna Delvey,0.0,0.0,0.0,0.0,0.0
33,6,Brooks Nader,0.0,0.0,0.0,0.0,0.0
33,6,Phaedra Parks,0.06797939930951846,0.006589321594210447,0.0627079420341501,0.06797939930951846,0.07325085658488681
33,6,Jenn Tran,0.08487115184756461,0.006983086209882833,0.07928468287965834,0.08487115184756461,0.09045762081547087
33,6,Joey Graziadei,0.25134595157914813,0.04716814348487182,0.21361143679125066,0.25134595157914813,0.2890804663670456
33,7,Tori Spelling,0.0,0.0,0.0,0.0,0.0
33,7,Eric Roberts,0.0,0.0,0.0,0.0,0.0
33,7,Reginald VelJohnson,0.0,0.0,0.0,0.0,0.0
33,7,Chandler Kinney,0.14002942225265266,0.023219029674023804,0.12145419851343363,0.14002942225265266,0.1586046459918717
33,7,Dwight Howard ,0.1277314885394455,0.017809491761916395,0.11348389512991239,0.1277314885394455,0.14197908194897862
33,7,Danny Amendola,0.1191194949461428,0.007228284012325427,0.11333686773628245,0.1191194949461428,0.12490212215600313
33,7,Stephen Nedoroscik,0.12131351278972188,0.03828105836529045,0.09068866609748952,0.12131351278972188,0.15193835948195425
33,7,Ilona Maher,0.14888531356789897,0.013569490259716599,0.1380297213601257,0.14888531356789897,0.15974090577567224
33,7,Anna Delvey,0.0,0.0,0.0,0.0,0.0
33,7,Brooks Nader,0.0,0.0,0.0,0.0,0.0
33,7,Phaedra Parks,0.0,0.0,0.0,0.0,0.0
33,7,Jenn Tran,0.07435657965793549,0.009784036077072865,0.0665293507962772,0.07435657965793549,0.08218380851959378
33,7,Joey Graziadei,0.26856418824620276,0.04872776945211575,0.22958197268451017,0.26856418824620276,0.3075464038078954
33,8,Tori Spelling,0.0,0.0,0.0,0.0,0.0
33,8,Eric Roberts,0.0,0.0,0.0,0.0,0.0
33,8,Reginald VelJohnson,0.0,0.0,0.0,0.0,0.0
33,8,Chandler Kinney,0.1588776915069989,0.024236551171654935,0.13948845056967496,0.1588776915069989,0.17826693244432285
33,8,Dwight Howard ,0.11176211073264727,0.008713672717326891,0.10479117255878577,0.11176211073264727,0.11873304890650879
33,8,Danny Amendola,0.13433733206312043,0.008009023371330401,0.12793011336605611,0.13433733206312043,0.14074455076018477
33,8,Stephen Nedoroscik,0.1362909251487283,0.038230712180145586,0.10570635540461182,0.1362909251487283,0.16687549489284476
33,8,Ilona Maher,0.16692218516313861,0.014024876464870509,0.15570228399124222,0.16692218516313861,0.17814208633503503
33,8,Anna Delvey,0.0,0.0,0.0,0.0,0.0
33,8,Brooks Nader,0.0,0.0,0.0,0.0,0.0
33,8,Phaedra Parks,0.0,0.0,0.0,0.0,0.0
33,8,Jenn Tran,0.0,0.0,0.0,0.0,0.0
33,8,Joey Graziadei,0.29180975538536646,0.04914703623292646,0.2524921263990253,0.29180975538536646,0.3311273843717077
33,9,Tori Spelling,0.0,0.0,0.0,0.0,0.0
33,9,Eric Roberts,0.0,0.0,0.0,0.0,0.0
33,9,Reginald VelJohnson,0.0,0.0,0.0,0.0,0.0
33,9,Chandler Kinney,0.2012576417583728,0.03163600018120878,0.17594884161340577,0.2012576417583728,0.2265664419033398
33,9,Dwight Howard ,0.0,0.0,0.0,0.0,0.0
33,9,Danny Amendola,0.13441154726747268,0.00993464068851909,0.1264638347166574,0.13441154726747268,0.14235925981828795
33,9,Stephen Nedoroscik,0.1649076518358145,0.04187800044226409,0.13140525148200322,0.1649076518358145,0.19841005218962576
33,9,Ilona Maher,0.17313357410570762,0.015019065765571174,0.16111832149325067,0.17313357410570762,0.18514882671816454
33,9,Anna Delvey,0.0,0.0,0.0,0.0,0.0
33,9,Brooks Nader,0.0,0.0,0.0,0.0,0.0
33,9,Phaedra Parks,0.0,0.0,0.0,0.0,0.0
33,9,Jenn Tran,0.0,0.0,0.0,0.0,0.0
33,9,Joey Graziadei,0.3262895850326325,0.048560294169382595,0.2874413496971264,0.3262895850326325,0.36513782036813863
