season,celebrity_name,s0
18,Meryl Davis,0.16423284419301398
18,Drew Carey,0.05746472339335352
18,Cody Simpson,0.09615286346897431
18,NeNe Leakes,0.07188534546560614
17,Valerie Harper,0.0806100927468526
17,Brant Daugherty,0.0631515705974134
17,Elizabeth Berkley Lauren,0.08848609367791431
17,Leah Remini,0.08919660974794036
17,Corbin Bleu,0.09013957334298042
17,Amber Riley,0.1232205027764025
17,Keyshawn Johnson,0.07277008761962907
17,Bill Engvall,0.05685232313215206
17,Christina Milian,0.09314656933647626
17,"Nicole ""Snooki"" Polizzi",0.08895852787021548
17,Jack Osbourne,0.07464438647820043
17,Bill Nye,0.07882366267382314
16,Ingo Rademacher,0.0672486942000782
16,Zendaya,0.07109000892456806
16,Dorothy Hamill,0.09122109386004676
16,Victor Ortiz,0.06991466756644561
16,Alexandra Raisman,0.05687575039661073
16,Jacoby Jones,0.10231685390814405
16,D. L. Hughley,0.08085130222285657
16,Andy Dick,0.09158888449915842
16,Wynonna Judd,0.08737415046110782
16,Kellie Pickler,0.11769312711831226
16,Lisa Vanderpump,0.05124771612146745
16,Sean Lowe,0.11257774954427276
15,Gilles Marini,0.09792548905737396
15,Sabrina Bryan,0.06038328089049603
15,Kirstie Alley,0.061478201466833186
15,Kelly Monaco,0.05944610045157355
15,Apolo Anton Ohno,0.06906976693665606
15,Emmitt Smith,0.10183132433338606
15,Shawn Johnson,0.0906613578416664
15,Pamela Anderson,0.08289689148370664
15,Helio Castroneves,0.05712716572599665
15,Joey Fatone,0.10535460204264184
15,Drew Lachey,0.0935130541199773
15,Bristol Palin,0.03601707500573356
15,Melissa Rycroft,0.08429569064395882
14,William Levy,0.058336243047214235
14,Jack Wagner,0.06572084349839731
14,Sherri Sheperd,0.08948952557443758
14,Jaleel White,0.05619911902204398
14,Roshon Fegan,0.1038316148728124
14,Melissa Gilbert,0.06847095834849183
14,Martina Navratilova,0.06912733887994076
14,Donald Driver,0.12535420997106902
14,Gavin DeGraw,0.1006304121294991
14,Gladys Knight,0.10499739044220337
14,Katherine Jenkins,0.09444103553435501
14,Maria Menounos,0.0634013086795354
13,Elisabetta Canalis,0.08701254558949262
13,David Arquette,0.07184945732137789
13,Ricki Lake,0.07242671932029213
13,J.R. Martinez,0.12720051572589067
13,Metta World Peace (Ron),0.06662569225626178
13,Hope Solo,0.12220921592296076
13,Chynna Phillips,0.07535336713636642
13,Kristin Cavallari,0.05406370382081268
13,Carson Kressley,0.054106868757391645
13,Chaz Bono,0.07446976535692452
13,Nancy Grace,0.09491581087839192
13,Rob Kardashian,0.09976633664183202
12,Ralph Macchio,0.10964166613539787
12,Chelsea Kane,0.06563191946300224
12,Kirstie Alley,0.1172982534614063
12,Hines Ward,0.14055882484161997
12,Sugar Ray Leonard,0.07130264012955163
12,Chris Jericho,0.08840648861374077
12,Petra Nemcova,0.07512617736148207
12,Mike Catherwood,0.07125521684409368
12,Romeo,0.08618169555897505
12,Wendy Williams,0.08374881798875372
12,Kendra Wilkinson,0.09084829960197668
11,David Hasselhoff,0.084897832957372
11,Florence Henderson,0.1196272814908718
11,Kyle Massey,0.0754602213850062
11,Jennifer Grey,0.07487461980520084
11,Rick Fox,0.084331005611105
11,Kurt Warner,0.09808260250841622
11,Margaret Cho,0.0822804623104107
11,Michael Bolton,0.07204126445542254
11,Brandy,0.07424626778792792
11,The Situation,0.08276613478492556
11,Audrina Patridge,0.0695812416588221
11,Bristol Palin,0.0818110640482461
10,Aiden Turner,0.07813071658906748
10,Shannen Doherty,0.07429595385283305
10,Niecy Nash,0.09461120727300536
10,Buzz Aldrin,0.08692660324028013
10,Chad Ochocinco,0.11791971337220973
10,Evan Lysacek,0.08075839866272404
10,Pamela Anderson,0.07127788698366598
10,Nicole Scherzinger,0.12341394041159914
10,Erin Andrews,0.06484297242183219
10,Kate Gosselin,0.10772658910199377
10,Jake Pavelka,0.10009601685664966
9,Ashley Hamiliton,0.0707554030440772
9,Debi Mazar,0.08355636557005483
9,Melissa Joan Hart,0.050232402722405416
9,Mark Dacascos,0.04516111154837168
9,Chuck Liddell,0.06437523157710419
9,Natalie Coughlin,0.037524726072765954
9,Louie Vito,0.08339674690511956
9,Michael Irvin,0.08284513718726558
9,Joanna Krupa,0.07437495799006891
9,Kathy Ireland,0.06655951201717275
9,Tom DeLay,0.04860039020484449
9,Macy Gray,0.06121267822786317
9,Aaron Carter,0.04129046142445526
9,Mya,0.05329679005106634
9,Donny Osmond,0.0786643398801912
9,Kelly Osbourne,0.05815374557717361
8,Gilles Marini,0.10283239621191316
8,Denise Richards,0.0653282302039342
8,David Alan Grier,0.09842317010602543
8,Lawrence Taylor,0.08209309911861666
8,Ty Murray,0.09228160037419762
8,Shawn Johnson,0.08880081505885713
8,Steve Wozniak,0.05992437503078253
8,Belinda Carlisle,0.0693034733078019
8,Chuck Wicks,0.07590270772149078
8,Lil' Kim,0.059589112854250406
8,Steve-O,0.07550126614951279
8,Holly Madison,0.0954225421081543
8,Melissa Rycroft,0.034597210726139034
7,Ted McGinley,0.09907231375972633
7,Cloris Leachman,0.07968967868602947
7,Susan Lucci,0.06929713199597409
7,Cody Linley,0.0874317866828727
7,Misty May-Treanor,0.06402215255032849
7,Maurice Greene,0.06705513867528336
7,Warren Sapp,0.08157931659855626
7,Jeffrey Ross,0.06584327824861927
7,Toni Braxton,0.07711981718590331
7,Lance Bass,0.048675318199138486
7,Kim Kardashian,0.08737565967765419
7,Rocco DiSpirito,0.05657014864211497
7,Brooke Burke,0.11626825909779907
6,Cristian de la Fuente,0.10870596466130635
6,Steve Guttenberg,0.06900099492291768
6,Priscilla Presley,0.08797277286757543
6,Marlee Matlin,0.08287027197672465
6,Shannon Elizabeth,0.06722282270888352
6,Marissa Jaret Winokur,0.09125276660060012
6,Jason Taylor,0.06659131893834064
6,Kristi Yamaguchi,0.062115670952215624
6,Monica Seles,0.0782248895911259
6,Penn Jillette,0.09910304070667852
6,Adam Carolla,0.09182506634197916
6,Mario,0.09511441864459275
5,Cameron Mathison,0.11853117965799628
5,Jane Seymour,0.08325305019803285
5,Sabrina Bryan,0.08607236421818991
5,Jennie Garth,0.06875237225722577
5,Floyd Mayweather Jr. ,0.08787423438926648
5,Josie Maran,0.07046467778960488
5,Albert Reed,0.08985520654985557
5,Helio Castroneves,0.082117730485212
5,Mel B,0.06332331087843802
5,Wayne Newton,0.08084016132759671
5,Marie Osmond,0.07749874925956549
5,Mark Cuban,0.09141696180370408
4,John Ratzenberger,0.07706441402356146
4,Ian Ziering,0.09545089340450291
4,Clyde Drexler,0.10350500974308151
4,Laila Ali,0.09072434979359915
4,Apolo Anton Ohno,0.1139986216824206
4,Shandi Finnessey,0.10079908424371775
4,Paulina Porizkova,0.0896559990428413
4,Heather Mills,0.0710940076973215
4,Billy Ray Cyrus,0.06836296502378124
4,Joey Fatone,0.0928950398519532
4,Leeza Gibbons,0.09644961435323322
3,Harry Hamlin,0.09688000252497414
3,Vivica A. Fox,0.08182108330057389
3,Monique Coleman,0.12750661929907017
3,Joey Lawrence,0.06394984159562732
3,Mario Lopez,0.08124044777953393
3,Emmitt Smith,0.10429855718622787
3,Shanna Moakler,0.08467468724159237
3,Willa Ford,0.07532792756466601
3,Sara Evans,0.08905149956801234
3,Jerry Springer,0.08695302549859006
3,Tucker Carlson,0.10829630716606568
2,Tatum O'Neal,0.04884857574353878
2,Tia Carrere,0.06321261103300091
2,George Hamilton,0.10433227734762973
2,Lisa Rinna,0.123743658631836
2,Stacy Keibler,0.13454107350976696
2,Jerry Rice,0.17899804167443834
2,Giselle Fernandez,0.04168670653082141
2,Master P,0.055801090119654936
2,Drew Lachey,0.2049722574099387
2,Kenny Mayne,0.04386370799937432
1,John O'Hurley,0.159647541803255
1,Kelly Monaco,0.2032815706351228
1,Evander Holyfield,0.14401041592486863
1,Rachel Hunter,0.13510236985435797
1,Joey McIntyre,0.1951087532527975
1,Trista Sutter,0.16284934649678248
