season,week,celebrity_name,s_map
3,5,Willa Ford,0.08998225
3,5,Sara Evans,0.08997146
3,5,Jerry Springer,0.16393025
3,6,Monique Coleman,0.10594597
3,6,Joey Lawrence,0.08367151
3,6,Mario Lopez,0.16601753
3,6,Emmitt Smith,0.59424204
3,6,Jerry Springer,0.05012304
3,7,Monique Coleman,0.21985209
3,7,Joey Lawrence,0.21985237
3,7,Mario Lopez,0.21985209
3,7,Emmitt Smith,0.21985242
3,7,Jerry Springer,0.12059103
3,8,Monique Coleman,0.15457462
3,8,Joey Lawrence,0.28180847
3,8,Mario Lopez,0.2818085
3,8,Emmitt Smith,0.28180847
3,9,Joey Lawrence,0.11674989
3,9,Mario Lopez,0.19092713
3,9,Emmitt Smith,0.692323
3,10,Mario Lopez,0.17875057
3,10,Emmitt Smith,0.8212494
4,1,John Ratzenberger,0.0057387548
4,1,Ian Ziering,0.0034705102
4,1,Clyde Drexler,0.004268536
4,1,Laila Ali,0.004907159
4,1,Apolo Anton Ohno,0.89368486
4,1,Shandi Finnessey,0.0037886691
4,1,Paulina Porizkova,0.0017697794
4,1,Heather Mills,0.0153918965
4,1,Billy Ray Cyrus,0.0020545872
4,1,Joey Fatone,0.058944933
4,1,Leeza Gibbons,0.005980433
4,2,John Ratzenberger,0.094809145
4,2,Ian Ziering,0.09481744
4,2,Clyde Drexler,0.09474884
4,2,Laila Ali,0.094817445
4,2,Apolo Anton Ohno,0.09481747
4,2,Shandi Finnessey,0.09476943
4,2,Paulina Porizkova,0.052008256
4,2,Heather Mills,0.09481744
4,2,Billy Ray Cyrus,0.094774865
4,2,Joey Fatone,0.09481745
4,2,Leeza Gibbons,0.09480223
4,3,John Ratzenberger,0.10472853
4,3,Ian Ziering,0.10472943
4,3,Clyde Drexler,0.104722545
4,3,Laila Ali,0.104728706
4,3,Apolo Anton Ohno,0.10472943
4,3,Shandi Finnessey,0.057445083
4,3,Heather Mills,0.10472943
4,3,Billy Ray Cyrus,0.10472791
4,3,Joey Fatone,0.10472943
4,3,Leeza Gibbons,0.10472943
4,4,John Ratzenberger,0.116978
4,4,Ian Ziering,0.1169802
4,4,Clyde Drexler,0.11697609
4,4,Laila Ali,0.1169802
4,4,Apolo Anton Ohno,0.1169802
4,4,Heather Mills,0.116980195
4,4,Billy Ray Cyrus,0.1169802
4,4,Joey Fatone,0.116980195
4,4,Leeza Gibbons,0.06416475
4,5,John Ratzenberger,0.13247648
4,5,Ian Ziering,0.13247648
4,5,Clyde Drexler,0.0726646
4,5,Laila Ali,0.13247646
4,5,Apolo Anton Ohno,0.13247648
4,5,Heather Mills,0.13247646
4,5,Billy Ray Cyrus,0.13247646
4,5,Joey Fatone,0.13247648
4,6,John Ratzenberger,0.15260643
4,6,Ian Ziering,0.15274258
4,6,Laila Ali,0.1527426
4,6,Apolo Anton Ohno,0.15274262
4,6,Heather Mills,0.08378075
4,6,Billy Ray Cyrus,0.15264238
4,6,Joey Fatone,0.15274261
4,7,John Ratzenberger,0.09885803
4,7,Ian Ziering,0.1802303
4,7,Laila Ali,0.1802303
4,7,Apolo Anton Ohno,0.1802303
4,7,Billy Ray Cyrus,0.18022078
4,7,Joey Fatone,0.1802303
4,8,Ian Ziering,0.21985212
4,8,Laila Ali,0.21985213
4,8,Apolo Anton Ohno,0.2198525
4,8,Billy Ray Cyrus,0.12059104
4,8,Joey Fatone,0.21985215
4,9,Ian Ziering,0.15457462
4,9,Laila Ali,0.28180847
4,9,Apolo Anton Ohno,0.28180844
4,9,Joey Fatone,0.28180847
4,10,Laila Ali,0.075551376
4,10,Apolo Anton Ohno,0.68056643
4,10,Joey Fatone,0.24388222
5,1,Cameron Mathison,0.08659126
5,1,Jane Seymour,0.08659125
5,1,Sabrina Bryan,0.08659126
5,1,Jennie Garth,0.08659126
5,1,Floyd Mayweather Jr. ,0.08659126
5,1,Josie Maran,0.047496125
5,1,Albert Reed,0.08659126
5,1,Helio Castroneves,0.08659126
5,1,Mel B,0.08659125
5,1,Wayne Newton,0.08659126
5,1,Marie Osmond,0.08659126
5,1,Mark Cuban,0.08659126
5,2,Cameron Mathison,0.09481457
5,2,Jane Seymour,0.094820455
5,2,Sabrina Bryan,0.09482785
5,2,Jennie Garth,0.09475765
5,2,Floyd Mayweather Jr. ,0.09482526
5,2,Albert Reed,0.052013963
5,2,Helio Castroneves,0.09482787
5,2,Mel B,0.09482785
5,2,Wayne Newton,0.094675094
5,2,Marie Osmond,0.09482783
5,2,Mark Cuban,0.094781585
5,3,Cameron Mathison,0.10472838
5,3,Jane Seymour,0.104728386
5,3,Sabrina Bryan,0.104728386
5,3,Jennie Garth,0.104728386
5,3,Floyd Mayweather Jr. ,0.104728386
5,3,Helio Castroneves,0.104728386
5,3,Mel B,0.104728386
5,3,Wayne Newton,0.057444513
5,3,Marie Osmond,0.104728386
5,3,Mark Cuban,0.104728386
5,4,Cameron Mathison,0.11698019
5,4,Jane Seymour,0.11698019
5,4,Sabrina Bryan,0.11698019
5,4,Jennie Garth,0.11698019
5,4,Floyd Mayweather Jr. ,0.06416474
5,4,Helio Castroneves,0.11698019
5,4,Mel B,0.11698019
5,4,Marie Osmond,0.11698019
5,4,Mark Cuban,0.11697395
5,5,Cameron Mathison,0.1324775
5,5,Jane Seymour,0.1324775
5,5,Sabrina Bryan,0.13247749
5,5,Jennie Garth,0.13247749
5,5,Helio Castroneves,0.1324775
5,5,Mel B,0.1324775
5,5,Marie Osmond,0.13246977
5,5,Mark Cuban,0.07266517
5,6,Cameron Mathison,0.15272048
5,6,Jane Seymour,0.15266433
5,6,Sabrina Bryan,0.08378373
5,6,Jennie Garth,0.15274799
5,6,Helio Castroneves,0.15274806
5,6,Mel B,0.15274805
5,6,Marie Osmond,0.1525874
5,7,Cameron Mathison,0.18022859
5,7,Jane Seymour,0.0988571
5,7,Jennie Garth,0.18022859
5,7,Helio Castroneves,0.18022859
5,7,Mel B,0.1802286
5,7,Marie Osmond,0.18022859
5,8,Cameron Mathison,0.12061296
5,8,Jennie Garth,0.21979809
5,8,Helio Castroneves,0.21989225
5,8,Mel B,0.21989223
5,8,Marie Osmond,0.21980445
5,9,Jennie Garth,0.15457702
5,9,Helio Castroneves,0.28181285
5,9,Mel B,0.28181285
5,9,Marie Osmond,0.28179726
5,10,Helio Castroneves,0.80374354
5,10,Mel B,0.1932484
5,10,Marie Osmond,0.0030080425
6,1,Cristian de la Fuente,0.0026582724
6,1,Steve Guttenberg,0.0075900587
6,1,Priscilla Presley,0.008988889
6,1,Marlee Matlin,0.0068855095
6,1,Shannon Elizabeth,0.008256271
6,1,Marissa Jaret Winokur,0.0013587833
6,1,Jason Taylor,0.034129307
6,1,Kristi Yamaguchi,0.91032296
6,1,Monica Seles,0.006945743
6,1,Penn Jillette,0.00036970043
6,1,Adam Carolla,0.005660793
6,1,Mario,0.006833672
6,2,Cristian de la Fuente,0.09011429
6,2,Steve Guttenberg,0.09011429
6,2,Priscilla Presley,0.09011429
6,2,Marlee Matlin,0.09011429
6,2,Shannon Elizabeth,0.09011429
6,2,Marissa Jaret Winokur,0.09011429
6,2,Jason Taylor,0.090114295
6,2,Kristi Yamaguchi,0.090114295
6,2,Monica Seles,0.04942854
6,2,Penn Jillette,0.049428545
6,2,Adam Carolla,0.09011429
6,2,Mario,0.09011429
6,3,Cristian de la Fuente,0.104729496
6,3,Steve Guttenberg,0.05744512
6,3,Priscilla Presley,0.104729496
6,3,Marlee Matlin,0.10472851
6,3,Shannon Elizabeth,0.104729496
6,3,Marissa Jaret Winokur,0.104722485
6,3,Jason Taylor,0.104729496
6,3,Kristi Yamaguchi,0.104729496
6,3,Adam Carolla,0.104727924
6,3,Mario,0.10472845
6,4,Cristian de la Fuente,0.11697946
6,4,Priscilla Presley,0.11697945
6,4,Marlee Matlin,0.11697946
6,4,Shannon Elizabeth,0.11697945
6,4,Marissa Jaret Winokur,0.11697946
6,4,Jason Taylor,0.11697946
6,4,Kristi Yamaguchi,0.11697946
6,4,Adam Carolla,0.06416434
6,4,Mario,0.11697946
6,5,Cristian de la Fuente,0.13247648
6,5,Priscilla Presley,0.0726646
6,5,Marlee Matlin,0.13247648
6,5,Shannon Elizabeth,0.13247648
6,5,Marissa Jaret Winokur,0.13247648
6,5,Jason Taylor,0.13247648
6,5,Kristi Yamaguchi,0.13247648
6,5,Mario,0.13247648
6,6,Cristian de la Fuente,0.15270643
6,6,Marlee Matlin,0.08376098
6,6,Shannon Elizabeth,0.15270643
6,6,Marissa Jaret Winokur,0.15270641
6,6,Jason Taylor,0.15270643
6,6,Kristi Yamaguchi,0.15270695
6,6,Mario,0.15270643
6,7,Cristian de la Fuente,0.18022175
6,7,Shannon Elizabeth,0.09885804
6,7,Marissa Jaret Winokur,0.18023032
6,7,Jason Taylor,0.18023033
6,7,Kristi Yamaguchi,0.18023033
6,7,Mario,0.18022922
6,8,Cristian de la Fuente,0.21987827
6,8,Marissa Jaret Winokur,0.21975753
6,8,Jason Taylor,0.21988061
6,8,Kristi Yamaguchi,0.21987832
6,8,Mario,0.12060531
6,9,Cristian de la Fuente,0.28180847
6,9,Marissa Jaret Winokur,0.15457462
6,9,Jason Taylor,0.28180847
6,9,Kristi Yamaguchi,0.2818085
6,10,Cristian de la Fuente,0.05531604
6,10,Jason Taylor,0.21893378
6,10,Kristi Yamaguchi,0.72575015
7,1,Ted McGinley,0.04534254
7,1,Cloris Leachman,0.082665
7,1,Susan Lucci,0.082665
7,1,Cody Linley,0.082665
7,1,Misty May-Treanor,0.082665
7,1,Maurice Greene,0.082665
7,1,Warren Sapp,0.082665004
7,1,Jeffrey Ross,0.045342535
7,1,Toni Braxton,0.082665004
7,1,Lance Bass,0.082665004
7,1,Kim Kardashian,0.082665
7,1,Rocco DiSpirito,0.08266499
7,1,Brooke Burke,0.082665004
7,2,Cloris Leachman,0.09898435
7,2,Susan Lucci,0.09905091
7,2,Cody Linley,0.09905091
7,2,Misty May-Treanor,0.054330375
7,2,Maurice Greene,0.09905091
7,2,Warren Sapp,0.09905091
7,2,Toni Braxton,0.09905091
7,2,Lance Bass,0.0990509
7,2,Kim Kardashian,0.054330353
7,2,Rocco DiSpirito,0.09899851
7,2,Brooke Burke,0.099050924
7,3,Cloris Leachman,0.0058221896
7,3,Susan Lucci,0.011068813
7,3,Cody Linley,0.002228567
7,3,Maurice Greene,0.00742669
7,3,Warren Sapp,0.025226062
7,3,Toni Braxton,0.014283655
7,3,Lance Bass,0.0028157693
7,3,Rocco DiSpirito,0.0059109945
7,3,Brooke Burke,0.9252173
7,4,Cloris Leachman,0.11697946
7,4,Susan Lucci,0.11697945
7,4,Cody Linley,0.11697946
7,4,Maurice Greene,0.11697945
7,4,Warren Sapp,0.11697946
7,4,Toni Braxton,0.11697946
7,4,Lance Bass,0.11697946
7,4,Rocco DiSpirito,0.06416433
7,4,Brooke Burke,0.11697946
7,5,Cloris Leachman,0.13247503
7,5,Susan Lucci,0.13247624
7,5,Cody Linley,0.13247728
7,5,Maurice Greene,0.13247728
7,5,Warren Sapp,0.13247728
7,5,Toni Braxton,0.07266504
7,5,Lance Bass,0.1324745
7,5,Brooke Burke,0.13247728
7,6,Cloris Leachman,0.083760954
7,6,Susan Lucci,0.15270646
7,6,Cody Linley,0.15270644
7,6,Maurice Greene,0.15270644
7,6,Warren Sapp,0.15270646
7,6,Lance Bass,0.15270676
7,6,Brooke Burke,0.15270649
7,7,Susan Lucci,0.09885751
7,7,Cody Linley,0.1802262
7,7,Maurice Greene,0.18022935
7,7,Warren Sapp,0.18022825
7,7,Lance Bass,0.18022935
7,7,Brooke Burke,0.18022935
7,8,Cody Linley,0.21979883
7,8,Maurice Greene,0.12059929
7,8,Warren Sapp,0.2198673
7,8,Lance Bass,0.21986729
7,8,Brooke Burke,0.21986733
7,9,Cody Linley,0.1545746
7,9,Warren Sapp,0.28180847
7,9,Lance Bass,0.2818085
7,9,Brooke Burke,0.28180847
7,10,Warren Sapp,0.15787229
7,10,Lance Bass,0.0577847
7,10,Brooke Burke,0.784343
8,1,Gilles Marini,0.0768752
8,1,Denise Richards,0.0018008933
8,1,David Alan Grier,0.034454245
8,1,Lawrence Taylor,0.009623313
8,1,Ty Murray,0.00083920255
8,1,Shawn Johnson,0.7979685
8,1,Steve Wozniak,0.03754939
8,1,Belinda Carlisle,0.0016921394
8,1,Chuck Wicks,0.01213954
8,1,Lil' Kim,0.013968901
8,1,Steve-O,0.007658481
8,1,Holly Madison,0.0005986747
8,1,Melissa Rycroft,0.0048315185
8,2,Gilles Marini,0.07969074
8,2,Denise Richards,0.07969074
8,2,David Alan Grier,0.07969272
8,2,Lawrence Taylor,0.07969074
8,2,Ty Murray,0.07969074
8,2,Shawn Johnson,0.07969074
8,2,Steve Wozniak,0.07969258
8,2,Belinda Carlisle,0.043711122
8,2,Chuck Wicks,0.07969074
8,2,Lil' Kim,0.07969074
8,2,Steve-O,0.07969021
8,2,Holly Madison,0.07968752
8,2,Melissa Rycroft,0.07969074
8,3,Gilles Marini,0.08659137
8,3,Denise Richards,0.047496192
8,3,David Alan Grier,0.08659137
8,3,Lawrence Taylor,0.08659138
8,3,Ty Murray,0.08659137
8,3,Shawn Johnson,0.08659137
8,3,Steve Wozniak,0.08659138
8,3,Chuck Wicks,0.08659137
8,3,Lil' Kim,0.08659137
8,3,Steve-O,0.086590074
8,3,Holly Madison,0.08659137
8,3,Melissa Rycroft,0.08659137
8,4,Gilles Marini,0.099039316
8,4,David Alan Grier,0.099039085
8,4,Lawrence Taylor,0.099039085
8,4,Ty Murray,0.099039085
8,4,Shawn Johnson,0.0990391
8,4,Steve Wozniak,0.05432388
8,4,Chuck Wicks,0.09903909
8,4,Lil' Kim,0.09903918
8,4,Steve-O,0.09903903
8,4,Holly Madison,0.05432395
8,4,Melissa Rycroft,0.09903927
8,5,Gilles Marini,0.11698064
8,5,David Alan Grier,0.06416499
8,5,Lawrence Taylor,0.11697921
8,5,Ty Murray,0.11697639
8,5,Shawn Johnson,0.11698064
8,5,Chuck Wicks,0.116980635
8,5,Lil' Kim,0.11698064
8,5,Steve-O,0.11697618
8,5,Melissa Rycroft,0.11698064
8,6,Gilles Marini,0.13247648
8,6,Lawrence Taylor,0.13247648
8,6,Ty Murray,0.13247648
8,6,Shawn Johnson,0.13247648
8,6,Chuck Wicks,0.13247648
8,6,Lil' Kim,0.13247648
8,6,Steve-O,0.0726646
8,6,Melissa Rycroft,0.13247648
8,7,Gilles Marini,0.15270643
8,7,Lawrence Taylor,0.08376097
8,7,Ty Murray,0.15270637
8,7,Shawn Johnson,0.15270644
8,7,Chuck Wicks,0.15270641
8,7,Lil' Kim,0.1527064
8,7,Melissa Rycroft,0.152707
8,8,Gilles Marini,0.18022989
8,8,Ty Murray,0.18022989
8,8,Shawn Johnson,0.18022989
8,8,Chuck Wicks,0.098857805
8,8,Lil' Kim,0.18022989
8,8,Melissa Rycroft,0.1802227
8,9,Gilles Marini,0.21989582
8,9,Ty Murray,0.2196975
8,9,Shawn Johnson,0.21989587
8,9,Lil' Kim,0.120614946
8,9,Melissa Rycroft,0.21989582
8,10,Gilles Marini,0.2818085
8,10,Ty Murray,0.1545746
8,10,Shawn Johnson,0.28180847
8,10,Melissa Rycroft,0.28180847
8,11,Gilles Marini,0.26725563
8,11,Shawn Johnson,0.6633749
8,11,Melissa Rycroft,0.06936943
9,1,Ashley Hamiliton,0.036332298
9,1,Debi Mazar,0.06623823
9,1,Melissa Joan Hart,0.06623824
9,1,Mark Dacascos,0.06623823
9,1,Chuck Liddell,0.06623823
9,1,Natalie Coughlin,0.06623824
9,1,Louie Vito,0.06623824
9,1,Michael Irvin,0.06623824
9,1,Joanna Krupa,0.06623823
9,1,Kathy Ireland,0.06623823
9,1,Tom DeLay,0.06623823
9,1,Macy Gray,0.036332298
9,1,Aaron Carter,0.06623824
9,1,Mya,0.06623823
9,1,Donny Osmond,0.06623824
9,1,Kelly Osbourne,0.06623823
9,2,Debi Mazar,0.07380982
9,2,Melissa Joan Hart,0.073809825
9,2,Mark Dacascos,0.07380982
9,2,Chuck Liddell,0.073809825
9,2,Natalie Coughlin,0.07380982
9,2,Louie Vito,0.073809825
9,2,Michael Irvin,0.073809825
9,2,Joanna Krupa,0.073809825
9,2,Kathy Ireland,0.04048539
9,2,Tom DeLay,0.07379669
9,2,Aaron Carter,0.073809825
9,2,Mya,0.073809825
9,2,Donny Osmond,0.07380982
9,2,Kelly Osbourne,0.073809825
9,3,Debi Mazar,0.045343537
9,3,Melissa Joan Hart,0.08266684
9,3,Mark Dacascos,0.08266684
9,3,Chuck Liddell,0.08266684
9,3,Natalie Coughlin,0.082666844
9,3,Louie Vito,0.08266684
9,3,Michael Irvin,0.082644604
9,3,Joanna Krupa,0.08266684
9,3,Tom DeLay,0.045343537
9,3,Aaron Carter,0.08266684
9,3,Mya,0.082666844
9,3,Donny Osmond,0.08266684
9,3,Kelly Osbourne,0.08266684
9,4,Melissa Joan Hart,0.09482235
9,4,Mark Dacascos,0.09482239
9,4,Chuck Liddell,0.05201097
9,4,Natalie Coughlin,0.09482237
9,4,Louie Vito,0.09505022
9,4,Michael Irvin,0.094359785
9,4,Joanna Krupa,0.09482237
9,4,Aaron Carter,0.09482238
9,4,Mya,0.094822384
9,4,Donny Osmond,0.09482239
9,4,Kelly Osbourne,0.09482236
9,5,Melissa Joan Hart,0.10472979
9,5,Mark Dacascos,0.10472979
9,5,Natalie Coughlin,0.05744528
9,5,Louie Vito,0.10473592
9,5,Michael Irvin,0.104710326
9,5,Joanna Krupa,0.10472979
9,5,Aaron Carter,0.10472979
9,5,Mya,0.104729794
9,5,Donny Osmond,0.104729794
9,5,Kelly Osbourne,0.10472979
9,6,Melissa Joan Hart,0.06774329
9,6,Mark Dacascos,0.123504326
9,6,Louie Vito,0.06774329
9,6,Michael Irvin,0.12348748
9,6,Joanna Krupa,0.12350433
9,6,Aaron Carter,0.123504326
9,6,Mya,0.123504326
9,6,Donny Osmond,0.123504326
9,6,Kelly Osbourne,0.12350432
9,7,Mark Dacascos,0.08996343
9,7,Michael Irvin,0.089963675
9,7,Joanna Krupa,0.1640148
9,7,Aaron Carter,0.16401465
9,7,Mya,0.16401438
9,7,Donny Osmond,0.16401458
9,7,Kelly Osbourne,0.16401453
9,8,Joanna Krupa,0.21986048
9,8,Aaron Carter,0.120595604
9,8,Mya,0.2198608
9,8,Donny Osmond,0.21982266
9,8,Kelly Osbourne,0.2198605
9,9,Joanna Krupa,0.15457386
9,9,Mya,0.2818071
9,9,Donny Osmond,0.2818184
9,9,Kelly Osbourne,0.28180063
9,10,Mya,0.22227275
9,10,Donny Osmond,0.77524686
9,10,Kelly Osbourne,0.0024803649
10,1,Aiden Turner,0.0044699754
10,1,Shannen Doherty,0.0013034584
10,1,Niecy Nash,0.0024609354
10,1,Buzz Aldrin,0.0018022386
10,1,Chad Ochocinco,0.0010558664
10,1,Evan Lysacek,0.039184697
10,1,Pamela Anderson,0.009338453
10,1,Nicole Scherzinger,0.92701346
10,1,Erin Andrews,0.002729705
10,1,Kate Gosselin,0.003221891
10,1,Jake Pavelka,0.0074192765
10,2,Aiden Turner,0.0948192
10,2,Shannen Doherty,0.05201362
10,2,Niecy Nash,0.09482723
10,2,Buzz Aldrin,0.09465711
10,2,Chad Ochocinco,0.09474598
10,2,Evan Lysacek,0.09482725
10,2,Pamela Anderson,0.094827235
10,2,Nicole Scherzinger,0.09482726
10,2,Erin Andrews,0.09482723
10,2,Kate Gosselin,0.09479375
10,2,Jake Pavelka,0.09483404
10,3,Aiden Turner,0.10472838
10,3,Niecy Nash,0.104728386
10,3,Buzz Aldrin,0.05744451
10,3,Chad Ochocinco,0.10472838
10,3,Evan Lysacek,0.10472839
10,3,Pamela Anderson,0.104728386
10,3,Nicole Scherzinger,0.10472838
10,3,Erin Andrews,0.10472838
10,3,Kate Gosselin,0.104728386
10,3,Jake Pavelka,0.104728386
10,4,Aiden Turner,0.064164594
10,4,Niecy Nash,0.116979904
10,4,Chad Ochocinco,0.11697991
10,4,Evan Lysacek,0.116979904
10,4,Pamela Anderson,0.11697991
10,4,Nicole Scherzinger,0.11697991
10,4,Erin Andrews,0.11697991
10,4,Kate Gosselin,0.116975985
10,4,Jake Pavelka,0.116979904
10,5,Niecy Nash,0.13247648
10,5,Chad Ochocinco,0.13247648
10,5,Evan Lysacek,0.13247648
10,5,Pamela Anderson,0.13247646
10,5,Nicole Scherzinger,0.13247648
10,5,Erin Andrews,0.13247646
10,5,Kate Gosselin,0.0726646
10,5,Jake Pavelka,0.13247648
10,6,Niecy Nash,0.15270649
10,6,Chad Ochocinco,0.15270649
10,6,Evan Lysacek,0.15270652
10,6,Pamela Anderson,0.1527065
10,6,Nicole Scherzinger,0.15270655
10,6,Erin Andrews,0.15270652
10,6,Jake Pavelka,0.083760954
10,7,Niecy Nash,0.1802231
10,7,Chad Ochocinco,0.1802302
10,7,Evan Lysacek,0.18023022
10,7,Pamela Anderson,0.098857984
10,7,Nicole Scherzinger,0.18023022
10,7,Erin Andrews,0.18022819
10,8,Niecy Nash,0.120591015
10,8,Chad Ochocinco,0.21985215
10,8,Evan Lysacek,0.21985218
10,8,Nicole Scherzinger,0.21985242
10,8,Erin Andrews,0.21985218
10,9,Chad Ochocinco,0.15457462
10,9,Evan Lysacek,0.28180847
10,9,Nicole Scherzinger,0.28180847
10,9,Erin Andrews,0.28180847
10,10,Evan Lysacek,0.2236555
10,10,Nicole Scherzinger,0.71014905
10,10,Erin Andrews,0.06619544
11,1,David Hasselhoff,0.047496166
11,1,Florence Henderson,0.08659133
11,1,Kyle Massey,0.08659133
11,1,Jennifer Grey,0.086591326
11,1,Rick Fox,0.08659133
11,1,Kurt Warner,0.08659133
11,1,Margaret Cho,0.08659085
11,1,Michael Bolton,0.08659133
11,1,Brandy,0.08659133
11,1,The Situation,0.086591005
11,1,Audrina Patridge,0.08659133
11,1,Bristol Palin,0.08659133
11,2,Florence Henderson,0.09480006
11,2,Kyle Massey,0.09480008
11,2,Jennifer Grey,0.09480044
11,2,Rick Fox,0.09480006
11,2,Kurt Warner,0.094800055
11,2,Margaret Cho,0.09480006
11,2,Michael Bolton,0.051998764
11,2,Brandy,0.09480006
11,2,The Situation,0.09480006
11,2,Audrina Patridge,0.0948003
11,2,Bristol Palin,0.094800055
11,3,Florence Henderson,0.104728386
11,3,Kyle Massey,0.10472838
11,3,Jennifer Grey,0.104728386
11,3,Rick Fox,0.10472838
11,3,Kurt Warner,0.10472838
11,3,Margaret Cho,0.057444513
11,3,Brandy,0.10472838
11,3,The Situation,0.104728386
11,3,Audrina Patridge,0.10472838
11,3,Bristol Palin,0.10472838
11,4,Florence Henderson,0.11697946
11,4,Kyle Massey,0.11697945
11,4,Jennifer Grey,0.11697946
11,4,Rick Fox,0.11697946
11,4,Kurt Warner,0.11697946
11,4,Brandy,0.11697945
11,4,The Situation,0.06416434
11,4,Audrina Patridge,0.11697945
11,4,Bristol Palin,0.11697946
11,5,Florence Henderson,0.072665535
11,5,Kyle Massey,0.13247861
11,5,Jennifer Grey,0.13247818
11,5,Rick Fox,0.13247819
11,5,Kurt Warner,0.13247819
11,5,Brandy,0.13247819
11,5,Audrina Patridge,0.13247819
11,5,Bristol Palin,0.13246495
11,6,Kyle Massey,0.15275927
11,6,Jennifer Grey,0.15287586
11,6,Rick Fox,0.1527366
